,File,FPS,Location_Thresh,Use_Window,Window_Weight,Window_Size,Start_Frame,Frame,X,Y,Distance,ROI,ROI_coordinates
1361,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1361,435.60428411555614,548.9761228376283,6.6452567692674185,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1362,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1362,432.71842912745313,547.9270464795404,3.0706221222185395,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1363,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1363,430.9442196816411,547.6278618339901,1.7992583499158252,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1364,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1364,429.5937088674367,547.7776650370819,1.3587937514352595,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1365,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1365,428.3252902133565,548.0380310857064,1.2948653834646389,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1366,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1366,425.05328173497037,548.0534319830774,3.272044723146436,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1367,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1367,421.9969592048717,547.9248538666775,3.0590259462785996,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1368,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1368,420.0324435174671,546.99446590479,2.1736935491655816,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1369,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1369,417.9101050030884,545.1642433600988,2.802505188703666,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1370,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1370,416.50592789359445,543.4562385375128,2.211106923874038,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1371,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1371,415.2715920680861,541.8496435668463,2.0260139017055856,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1372,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1372,413.5703456206201,540.441554750385,2.2083825733009093,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1373,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1373,411.20665942893424,539.1499229739355,2.693571060636861,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1374,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1374,408.88499995390134,537.7860433972876,2.692632581249702,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1375,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1375,407.46580541946713,537.0480480310358,1.5996094170693724,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1376,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1376,406.7579352105703,536.0113995675099,1.2552769692678676,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
1377,SC_FullP_PostHab2_4_10.MP4,30.0,99.5,True,0.9,100.0,50.0,1377,407.0392537133248,535.3853854614715,0.686318993581759,True,"PolyDraw(data={'xs': [[389.7704146066208, 932.7340592755804, 932.7340592755804, 394.66199349742044]], 'ys': [[37.41259765624992, 34.798210592830806, 577.2819106158088, 579.8962976792279]]})"
